Tech,Percentage,Date,Title
laravel,0.056209248294986136,12-08-2019,Data Scientist
linux,1.888630742711534,12-08-2019,Data Scientist
macos,0.029978265757325935,12-08-2019,Data Scientist
mariadb,0.052461965075320395,12-08-2019,Data Scientist
matlab,0.4159484373828974,12-08-2019,Data Scientist
microsoft,4.073296859776662,12-09-2019,Data Scientist
mongodb,0.5583451997301956,12-09-2019,Data Scientist
mysql,1.277823577906018,12-09-2019,Data Scientist
net,2.0647530540358243,12-09-2019,Data Scientist
nlp,0.6707636963201679,12-09-2019,Data Scientist
netbeans,0.007494566439331484,12-09-2019,Data Scientist
netsuite,0.018736416098328712,12-10-2019,Data Scientist
nosql,1.1766469309750431,12-10-2019,Data Scientist
node,0.5770816158285244,12-10-2019,Data Scientist
numpy,0.3185190736715881,12-10-2019,Data Scientist
oracle,2.416997676684404,12-10-2019,Data Scientist
php,0.8131604586674661,12-10-2019,Data Scientist
pmp,0.1498913287866297,12-11-2019,Data Scientist
pandas,0.5021359514352094,12-11-2019,Data Scientist
perl,0.38222288840590574,12-11-2019,Data Scientist
photoshop,0.20235329386195008,12-11-2019,Data Scientist
pi,0.08618751405231206,12-11-2019,Data Scientist
pig,0.42719028704189466,12-11-2019,Data Scientist
postgresql,0.6295435809038447,12-12-2019,Data Scientist
powerpoint,0.6220490144645132,12-12-2019,Data Scientist
powershell,0.24732069249793898,12-12-2019,Data Scientist
puppet,0.08993479727197783,12-12-2019,Data Scientist
pycharm,0.003747283219665742,12-12-2019,Data Scientist
pytorch,0.19860601064228436,12-12-2019,Data Scientist
python,9.034699842614105,12-13-2019,Data Scientist
r,4.519223562916885,12-13-2019,Data Scientist
rails,0.19111144420295287,12-13-2019,Data Scientist
raspberry,0.014989132878662968,12-13-2019,Data Scientist
react,1.0379974518474107,12-13-2019,Data Scientist
ruby,0.5246196507532039,12-13-2019,Data Scientist
sap,0.5883234654875216,12-13-2019,Data Scientist
sas,1.6787828824102526,12-14-2019,Data Scientist
spss,0.22483699317994454,12-14-2019,Data Scientist
sql,12.317319943041296,12-14-2019,Data Scientist
sqlite,0.011241849658997228,12-14-2019,Data Scientist
salesforce,0.6932473956381623,12-14-2019,Data Scientist
scala,1.0417447350670763,12-14-2019,Data Scientist
scrum,0.9817882035524245,12-15-2019,Data Scientist
shell,0.9930300532114217,12-15-2019,Data Scientist
spark,2.7430113167953234,12-15-2019,Data Scientist
spring,0.6370381473431762,12-15-2019,Data Scientist
swift,0.10492393015064079,12-15-2019,Data Scientist
tableau,2.443228659222064,12-15-2019,Data Scientist
tensorflow,0.5733343326088586,12-16-2019,Data Scientist
torch,0.03372554897699168,12-16-2019,Data Scientist
unity,0.056209248294986136,12-16-2019,Data Scientist
vue,0.22483699317994454,12-16-2019,Data Scientist
watson,0.014989132878662968,12-16-2019,Data Scientist
webassembly,0.007494566439331484,12-16-2019,Data Scientist
windows,1.1129431162407255,12-17-2019,Data Scientist
wordpress,0.31477179045192233,12-17-2019,Data Scientist
xgboost,0.037472832196657424,12-17-2019,Data Scientist
xml,0.44217941992055765,12-17-2019,Data Scientist
xamarin,0.04496739863598891,12-17-2019,Data Scientist
xcode,0.007494566439331484,12-17-2019,Data Scientist
zend,0.007494566439331484,12-18-2019,Data Scientist
ios,0.3372554897699168,12-18-2019,Data Scientist
jquery,0.49838866821554373,12-18-2019,Data Scientist
mapreduce,0.23982612605860748,12-18-2019,Data Scientist
sklearn,0.05995653151465187,12-18-2019,Data Scientist
C++,1.8399160608558796,12-18-2019,Data Scientist
C#,1.4352094731319793,12-19-2019,Data Scientist
aws,3.494176372712146,12-19-2019,Data Scientist
airflow,0.33277870216306155,12-19-2019,Data Scientist
alteryx,0.33277870216306155,12-19-2019,Data Scientist
android,0.33277870216306155,12-19-2019,Data Scientist
apache,0.16638935108153077,12-19-2019,Data Scientist
azure,1.1647254575707155,12-19-2019,Data Scientist
css,0.16638935108153077,12-19-2019,Data Scientist
excel,1.497504159733777,12-19-2019,Data Scientist
gcp,0.33277870216306155,12-19-2019,Data Scientist
git,0.6655574043261231,12-19-2019,Data Scientist
html,0.49916805324459235,12-19-2019,Data Scientist
hadoop,3.494176372712146,12-19-2019,Data Scientist
hbase,0.16638935108153077,12-19-2019,Data Scientist
hive,2.329450915141431,12-19-2019,Data Scientist
ibm,0.16638935108153077,12-19-2019,Data Scientist
illustrator,0.16638935108153077,12-19-2019,Data Scientist
java,2.6622296173044924,12-19-2019,Data Scientist
javascript,0.16638935108153077,12-19-2019,Data Scientist
jupyter,0.16638935108153077,12-19-2019,Data Scientist
linux,0.9983361064891847,12-19-2019,Data Scientist
matlab,0.8319467554076538,12-19-2019,Data Scientist
microsoft,5.657237936772046,12-19-2019,Data Scientist
mongodb,0.16638935108153077,12-19-2019,Data Scientist
mysql,0.16638935108153077,12-19-2019,Data Scientist
net,1.9966722129783694,12-19-2019,Data Scientist
nlp,1.9966722129783694,12-19-2019,Data Scientist
nosql,0.6655574043261231,12-19-2019,Data Scientist
numpy,0.16638935108153077,12-19-2019,Data Scientist
oracle,1.6638935108153077,12-19-2019,Data Scientist
pmp,0.33277870216306155,12-19-2019,Data Scientist
pandas,0.16638935108153077,12-19-2019,Data Scientist
perl,0.49916805324459235,12-19-2019,Data Scientist
photoshop,0.16638935108153077,12-19-2019,Data Scientist
pi,0.16638935108153077,12-19-2019,Data Scientist
pig,0.8319467554076538,12-19-2019,Data Scientist
postgresql,0.16638935108153077,12-19-2019,Data Scientist
powerpoint,0.6655574043261231,12-19-2019,Data Scientist
pytorch,0.33277870216306155,12-19-2019,Data Scientist
python,14.143094841930118,12-19-2019,Data Scientist
r,12.9783693843594,12-19-2019,Data Scientist
ruby,0.33277870216306155,12-19-2019,Data Scientist
sap,1.1647254575707155,12-19-2019,Data Scientist
sas,2.995008319467554,12-19-2019,Data Scientist
spss,0.6655574043261231,12-19-2019,Data Scientist
sql,12.312811980033278,12-19-2019,Data Scientist
salesforce,4.326123128119801,12-19-2019,Data Scientist
scala,1.1647254575707155,12-19-2019,Data Scientist
scrum,0.8319467554076538,12-19-2019,Data Scientist
shell,2.4958402662229617,12-19-2019,Data Scientist
spark,3.826955074875208,12-19-2019,Data Scientist
tableau,2.4958402662229617,12-19-2019,Data Scientist
tensorflow,0.6655574043261231,12-19-2019,Data Scientist
windows,0.8319467554076538,12-19-2019,Data Scientist
xgboost,0.49916805324459235,12-19-2019,Data Scientist
ios,0.33277870216306155,12-19-2019,Data Scientist
mapreduce,0.33277870216306155,12-19-2019,Data Scientist
sklearn,0.16638935108153077,12-19-2019,Data Scientist
C++,0.8319467554076538,12-19-2019,Data Scientist
C#,0.6655574043261231,12-19-2019,Data Scientist
ajax,0.21622017810679078,12-01-2019,
asp,0.40678711474328433,12-01-2019,
aws,4.042217905962546,12-01-2019,
acrobat,0.010994246344413091,12-01-2019,
airflow,0.6156777952871331,12-01-2019,
alteryx,0.25286766592150106,12-01-2019,
android,0.49474108549858903,12-01-2019,
angular,0.8795397075530472,12-02-2019,
ansible,0.14658995125884122,12-02-2019,
apache,0.978487924652765,12-02-2019,
arduino,0.00366474878147103,12-02-2019,
azure,2.572653644592663,12-02-2019,
bsd,0.00366474878147103,12-02-2019,
bash,0.3005094000806245,12-03-2019,
bigquery,0.26019716348444316,12-03-2019,
c++,0.01465899512588412,12-03-2019,
css,1.4952175028401804,12-03-2019,
caffe,0.07329497562942061,12-03-2019,
cassandra,0.3115036464250376,12-03-2019,
chef,0.14292520247737017,12-04-2019,
couchbase,0.021988492688826182,12-04-2019,
databricks,0.22354967566973286,12-04-2019,
django,0.10627771466265987,12-04-2019,
docker,0.6156777952871331,12-04-2019,
drupal,0.08428922197383369,12-04-2019,
dynamodb,0.12460145857001502,12-05-2019,
elixir,0.02565324147029721,12-05-2019,
excel,3.005094000806245,12-05-2019,
firebase,0.018323743907355153,12-05-2019,
flask,0.043976985377652364,12-05-2019,
gcp,0.6376662879759593,12-05-2019,
git,1.2863268222963316,12-06-2019,
html,1.8250448931725731,12-06-2019,
hadoop,1.9862938395572984,12-06-2019,
hbase,0.2565324147029721,12-06-2019,
hive,1.235020339355737,12-06-2019,
ibm,0.29684465129915344,12-06-2019,
illustrator,0.12826620735148606,12-07-2019,
indesign,0.02931799025176824,12-07-2019,
intellij,0.018323743907355153,12-07-2019,
java,3.8809689595778214,12-07-2019,
javascript,2.682596108036794,12-07-2019,
jupyter,0.20156118298090667,12-07-2019,
keras,0.19789643419943562,12-07-2019,
kubernetes,0.49474108549858903,12-08-2019,
laravel,0.05497123172206545,12-08-2019,
linux,1.8690218785502255,12-08-2019,
macos,0.02931799025176824,12-08-2019,
mariadb,0.05130648294059442,12-08-2019,
matlab,0.42511085865063947,12-08-2019,
microsoft,4.108183384029025,12-09-2019,
mongodb,0.5497123172206545,12-09-2019,
mysql,1.2533440832630922,12-09-2019,
net,2.06325356396819,12-09-2019,
nlp,0.6999670172609668,12-09-2019,
netbeans,0.00732949756294206,12-09-2019,
netsuite,0.018323743907355153,12-10-2019,
nosql,1.1653901125077877,12-10-2019,
node,0.5643713123465386,12-10-2019,
numpy,0.3151683952065086,12-10-2019,
oracle,2.4004104518635248,12-10-2019,
php,0.7952504855792136,12-10-2019,
pmp,0.15391944882178327,12-11-2019,
pandas,0.49474108549858903,12-11-2019,
perl,0.38479862205445814,12-11-2019,
photoshop,0.20156118298090667,12-11-2019,
pi,0.08795397075530473,12-11-2019,
pig,0.43610510499505256,12-11-2019,
postgresql,0.6193425440686041,12-12-2019,
powerpoint,0.6230072928500752,12-12-2019,
powershell,0.241873419577088,12-12-2019,
puppet,0.08795397075530473,12-12-2019,
pycharm,0.00366474878147103,12-12-2019,
pytorch,0.20156118298090667,12-12-2019,
python,9.147212958551691,12-13-2019,
r,4.705537435408803,12-13-2019,
rails,0.18690218785502255,12-13-2019,
raspberry,0.01465899512588412,12-13-2019,
react,1.0151354124674752,12-13-2019,
ruby,0.5203943269688863,12-13-2019,
sap,0.601018800161249,12-13-2019,
sas,1.7077729321655002,12-14-2019,
spss,0.23454392201414592,12-14-2019,
sql,12.317220654524133,12-14-2019,
sqlite,0.010994246344413091,12-14-2019,
salesforce,0.7732619928903873,12-14-2019,
scala,1.0444534027192436,12-14-2019,
scrum,0.978487924652765,12-15-2019,
shell,1.0261296588118884,12-15-2019,
spark,2.7668853300106275,12-15-2019,
spring,0.6230072928500752,12-15-2019,
swift,0.10261296588118884,12-15-2019,
tableau,2.4443874372411774,12-15-2019,
tensorflow,0.5753655586909517,12-16-2019,
torch,0.03298273903323927,12-16-2019,
unity,0.05497123172206545,12-16-2019,
vue,0.2198849268882618,12-16-2019,
watson,0.01465899512588412,12-16-2019,
webassembly,0.00732949756294206,12-16-2019,
windows,1.106754132004251,12-17-2019,
wordpress,0.30783889764356653,12-17-2019,
xgboost,0.04764173415912339,12-17-2019,
xml,0.43244035621358157,12-17-2019,
xamarin,0.043976985377652364,12-17-2019,
xcode,0.00732949756294206,12-17-2019,
zend,0.00732949756294206,12-18-2019,
ios,0.33715688789533477,12-18-2019,
jquery,0.48741158793564704,12-18-2019,
mapreduce,0.241873419577088,12-18-2019,
sklearn,0.06230072928500751,12-18-2019,
C++,1.817715395609631,12-18-2019,
C#,1.4182577784292887,12-19-2019,
aws,8.688554326138219,12-10-2019,Data Engineer
airflow,2.503174315254852,12-10-2019,Data Engineer
alteryx,0.3809178305822601,12-10-2019,Data Engineer
android,0.018138944313440958,12-10-2019,Data Engineer
angular,0.21766733176129147,12-10-2019,Data Engineer
ansible,0.054416832940322866,12-10-2019,Data Engineer
apache,2.8478142572102305,12-10-2019,Data Engineer
azure,6.421186286958099,12-10-2019,Data Engineer
bash,0.30836205332849626,12-10-2019,Data Engineer
bigquery,0.21766733176129147,12-10-2019,Data Engineer
css,0.07255577725376383,12-10-2019,Data Engineer
caffe,0.018138944313440958,12-11-2019,Data Engineer
cassandra,0.6892798839107565,12-11-2019,Data Engineer
chef,0.27208416470161434,12-11-2019,Data Engineer
couchbase,0.018138944313440958,12-11-2019,Data Engineer
databricks,0.7255577725376383,12-11-2019,Data Engineer
django,0.036277888626881916,12-11-2019,Data Engineer
docker,0.8888082713586068,12-11-2019,Data Engineer
dynamodb,0.19952838744785054,12-11-2019,Data Engineer
excel,0.30836205332849626,12-11-2019,Data Engineer
firebase,0.036277888626881916,12-11-2019,Data Engineer
flask,0.018138944313440958,12-12-2019,Data Engineer
gcp,0.9976419372392527,12-12-2019,Data Engineer
git,0.9250861599854889,12-12-2019,Data Engineer
html,0.10883366588064573,12-12-2019,Data Engineer
hadoop,3.7910393615091604,12-12-2019,Data Engineer
hbase,0.8525303827317251,12-12-2019,Data Engineer
hive,2.339923816433884,12-12-2019,Data Engineer
ibm,0.054416832940322866,12-12-2019,Data Engineer
intellij,0.018138944313440958,12-12-2019,Data Engineer
java,4.988209686196264,12-12-2019,Data Engineer
javascript,0.47161255214946496,12-13-2019,Data Engineer
jupyter,0.036277888626881916,12-13-2019,Data Engineer
kubernetes,1.1427534917467803,12-13-2019,Data Engineer
linux,1.342281879194631,12-13-2019,Data Engineer
macos,0.018138944313440958,12-13-2019,Data Engineer
mariadb,0.10883366588064573,12-13-2019,Data Engineer
matlab,0.09069472156720479,12-13-2019,Data Engineer
microsoft,1.7776165427172137,12-13-2019,Data Engineer
mongodb,0.9432251042989299,12-13-2019,Data Engineer
mysql,0.9613640486123707,12-13-2019,Data Engineer
net,0.6530019952838745,12-14-2019,Data Engineer
nlp,0.21766733176129147,12-14-2019,Data Engineer
netbeans,0.018138944313440958,12-14-2019,Data Engineer
nosql,2.122256484672592,12-14-2019,Data Engineer
node,0.21766733176129147,12-14-2019,Data Engineer
numpy,0.27208416470161434,12-14-2019,Data Engineer
oracle,2.793397424269908,12-14-2019,Data Engineer
php,0.32650099764193724,12-14-2019,Data Engineer
pandas,0.5260293850897877,12-14-2019,Data Engineer
perl,0.2539452203881734,12-14-2019,Data Engineer
pi,0.036277888626881916,12-14-2019,Data Engineer
pig,0.8162524941048431,12-15-2019,Data Engineer
postgresql,0.36277888626881916,12-15-2019,Data Engineer
powerpoint,0.018138944313440958,12-15-2019,Data Engineer
powershell,0.27208416470161434,12-15-2019,Data Engineer
puppet,0.054416832940322866,12-15-2019,Data Engineer
pycharm,0.018138944313440958,12-15-2019,Data Engineer
pytorch,0.054416832940322866,12-15-2019,Data Engineer
python,9.813168873571557,12-15-2019,Data Engineer
r,1.759477598403773,12-15-2019,Data Engineer
rails,0.018138944313440958,12-15-2019,Data Engineer
react,0.10883366588064573,12-16-2019,Data Engineer
ruby,0.41719571920914206,12-16-2019,Data Engineer
sap,0.7436967168510793,12-16-2019,Data Engineer
sas,0.23580627607473248,12-16-2019,Data Engineer
sql,14.61998911663341,12-16-2019,Data Engineer
sqlite,0.018138944313440958,12-16-2019,Data Engineer
salesforce,0.36277888626881916,12-16-2019,Data Engineer
scala,2.503174315254852,12-16-2019,Data Engineer
scrum,0.906947215672048,12-16-2019,Data Engineer
shell,1.269726101940867,12-16-2019,Data Engineer
spark,7.1648830038091775,12-17-2019,Data Engineer
spring,0.9976419372392527,12-17-2019,Data Engineer
swift,0.018138944313440958,12-17-2019,Data Engineer
tableau,1.396698712134954,12-17-2019,Data Engineer
tensorflow,0.1269726101940867,12-17-2019,Data Engineer
torch,0.018138944313440958,12-17-2019,Data Engineer
windows,0.2539452203881734,12-17-2019,Data Engineer
xml,0.21766733176129147,12-17-2019,Data Engineer
mapreduce,0.5985851623435516,12-17-2019,Data Engineer
C++,0.47161255214946496,12-17-2019,Data Engineer
C#,1.0157808815526936,12-18-2019,Data Engineer
aws,9.624413145539906,12-19-2019,Data Engineer
airflow,1.4084507042253522,12-19-2019,Data Engineer
angular,0.2347417840375587,12-19-2019,Data Engineer
ansible,0.2347417840375587,12-19-2019,Data Engineer
apache,2.3474178403755865,12-19-2019,Data Engineer
azure,4.929577464788732,12-19-2019,Data Engineer
bash,0.2347417840375587,12-19-2019,Data Engineer
bigquery,0.2347417840375587,12-19-2019,Data Engineer
css,0.2347417840375587,12-19-2019,Data Engineer
cassandra,0.2347417840375587,12-19-2019,Data Engineer
chef,0.2347417840375587,12-19-2019,Data Engineer
databricks,0.4694835680751174,12-19-2019,Data Engineer
docker,0.4694835680751174,12-19-2019,Data Engineer
dynamodb,0.4694835680751174,12-19-2019,Data Engineer
excel,2.5821596244131455,12-19-2019,Data Engineer
flask,0.2347417840375587,12-19-2019,Data Engineer
gcp,1.1737089201877933,12-19-2019,Data Engineer
git,0.7042253521126761,12-19-2019,Data Engineer
html,0.7042253521126761,12-19-2019,Data Engineer
hadoop,3.9906103286384975,12-19-2019,Data Engineer
hbase,0.9389671361502347,12-19-2019,Data Engineer
hive,2.8169014084507045,12-19-2019,Data Engineer
illustrator,0.2347417840375587,12-19-2019,Data Engineer
java,3.9906103286384975,12-19-2019,Data Engineer
javascript,0.7042253521126761,12-19-2019,Data Engineer
keras,0.2347417840375587,12-19-2019,Data Engineer
kubernetes,0.7042253521126761,12-19-2019,Data Engineer
linux,1.643192488262911,12-19-2019,Data Engineer
mariadb,0.2347417840375587,12-19-2019,Data Engineer
matlab,0.4694835680751174,12-19-2019,Data Engineer
microsoft,3.755868544600939,12-19-2019,Data Engineer
mongodb,1.4084507042253522,12-19-2019,Data Engineer
mysql,0.4694835680751174,12-19-2019,Data Engineer
net,0.9389671361502347,12-19-2019,Data Engineer
nlp,0.4694835680751174,12-19-2019,Data Engineer
nosql,2.112676056338028,12-19-2019,Data Engineer
node,0.4694835680751174,12-19-2019,Data Engineer
numpy,0.4694835680751174,12-19-2019,Data Engineer
oracle,1.1737089201877933,12-19-2019,Data Engineer
php,0.2347417840375587,12-19-2019,Data Engineer
pandas,0.7042253521126761,12-19-2019,Data Engineer
perl,0.2347417840375587,12-19-2019,Data Engineer
photoshop,0.2347417840375587,12-19-2019,Data Engineer
pig,1.1737089201877933,12-19-2019,Data Engineer
postgresql,0.2347417840375587,12-19-2019,Data Engineer
powerpoint,0.2347417840375587,12-19-2019,Data Engineer
puppet,0.2347417840375587,12-19-2019,Data Engineer
pytorch,0.2347417840375587,12-19-2019,Data Engineer
python,8.92018779342723,12-19-2019,Data Engineer
r,2.8169014084507045,12-19-2019,Data Engineer
react,0.2347417840375587,12-19-2019,Data Engineer
sap,0.2347417840375587,12-19-2019,Data Engineer
sas,0.9389671361502347,12-19-2019,Data Engineer
sql,14.084507042253522,12-19-2019,Data Engineer
salesforce,0.4694835680751174,12-19-2019,Data Engineer
scala,2.112676056338028,12-19-2019,Data Engineer
scrum,0.7042253521126761,12-19-2019,Data Engineer
shell,1.1737089201877933,12-19-2019,Data Engineer
spark,5.633802816901409,12-19-2019,Data Engineer
spring,0.4694835680751174,12-19-2019,Data Engineer
tableau,1.1737089201877933,12-19-2019,Data Engineer
tensorflow,0.4694835680751174,12-19-2019,Data Engineer
windows,0.2347417840375587,12-19-2019,Data Engineer
xml,0.2347417840375587,12-19-2019,Data Engineer
mapreduce,1.4084507042253522,12-19-2019,Data Engineer
sklearn,0.2347417840375587,12-19-2019,Data Engineer
C++,0.2347417840375587,12-19-2019,Data Engineer
C#,0.7042253521126761,12-19-2019,Data Engineer
ajax,0.21622017810679078,12-01-2019,
asp,0.40678711474328433,12-01-2019,
aws,4.042217905962546,12-01-2019,
acrobat,0.010994246344413091,12-01-2019,
airflow,0.6156777952871331,12-01-2019,
alteryx,0.25286766592150106,12-01-2019,
android,0.49474108549858903,12-01-2019,
angular,0.8795397075530472,12-02-2019,
ansible,0.14658995125884122,12-02-2019,
apache,0.978487924652765,12-02-2019,
arduino,0.00366474878147103,12-02-2019,
azure,2.572653644592663,12-02-2019,
bsd,0.00366474878147103,12-02-2019,
bash,0.3005094000806245,12-03-2019,
bigquery,0.26019716348444316,12-03-2019,
c++,0.01465899512588412,12-03-2019,
css,1.4952175028401804,12-03-2019,
caffe,0.07329497562942061,12-03-2019,
cassandra,0.3115036464250376,12-03-2019,
chef,0.14292520247737017,12-04-2019,
couchbase,0.021988492688826182,12-04-2019,
databricks,0.22354967566973286,12-04-2019,
django,0.10627771466265987,12-04-2019,
docker,0.6156777952871331,12-04-2019,
drupal,0.08428922197383369,12-04-2019,
dynamodb,0.12460145857001502,12-05-2019,
elixir,0.02565324147029721,12-05-2019,
excel,3.005094000806245,12-05-2019,
firebase,0.018323743907355153,12-05-2019,
flask,0.043976985377652364,12-05-2019,
gcp,0.6376662879759593,12-05-2019,
git,1.2863268222963316,12-06-2019,
html,1.8250448931725731,12-06-2019,
hadoop,1.9862938395572984,12-06-2019,
hbase,0.2565324147029721,12-06-2019,
hive,1.235020339355737,12-06-2019,
ibm,0.29684465129915344,12-06-2019,
illustrator,0.12826620735148606,12-07-2019,
indesign,0.02931799025176824,12-07-2019,
intellij,0.018323743907355153,12-07-2019,
java,3.8809689595778214,12-07-2019,
javascript,2.682596108036794,12-07-2019,
jupyter,0.20156118298090667,12-07-2019,
keras,0.19789643419943562,12-07-2019,
kubernetes,0.49474108549858903,12-08-2019,
laravel,0.05497123172206545,12-08-2019,
linux,1.8690218785502255,12-08-2019,
macos,0.02931799025176824,12-08-2019,
mariadb,0.05130648294059442,12-08-2019,
matlab,0.42511085865063947,12-08-2019,
microsoft,4.108183384029025,12-09-2019,
mongodb,0.5497123172206545,12-09-2019,
mysql,1.2533440832630922,12-09-2019,
net,2.06325356396819,12-09-2019,
nlp,0.6999670172609668,12-09-2019,
netbeans,0.00732949756294206,12-09-2019,
netsuite,0.018323743907355153,12-10-2019,
nosql,1.1653901125077877,12-10-2019,
node,0.5643713123465386,12-10-2019,
numpy,0.3151683952065086,12-10-2019,
oracle,2.4004104518635248,12-10-2019,
php,0.7952504855792136,12-10-2019,
pmp,0.15391944882178327,12-11-2019,
pandas,0.49474108549858903,12-11-2019,
perl,0.38479862205445814,12-11-2019,
photoshop,0.20156118298090667,12-11-2019,
pi,0.08795397075530473,12-11-2019,
pig,0.43610510499505256,12-11-2019,
postgresql,0.6193425440686041,12-12-2019,
powerpoint,0.6230072928500752,12-12-2019,
powershell,0.241873419577088,12-12-2019,
puppet,0.08795397075530473,12-12-2019,
pycharm,0.00366474878147103,12-12-2019,
pytorch,0.20156118298090667,12-12-2019,
python,9.147212958551691,12-13-2019,
r,4.705537435408803,12-13-2019,
rails,0.18690218785502255,12-13-2019,
raspberry,0.01465899512588412,12-13-2019,
react,1.0151354124674752,12-13-2019,
ruby,0.5203943269688863,12-13-2019,
sap,0.601018800161249,12-13-2019,
sas,1.7077729321655002,12-14-2019,
spss,0.23454392201414592,12-14-2019,
sql,12.317220654524133,12-14-2019,
sqlite,0.010994246344413091,12-14-2019,
salesforce,0.7732619928903873,12-14-2019,
scala,1.0444534027192436,12-14-2019,
scrum,0.978487924652765,12-15-2019,
shell,1.0261296588118884,12-15-2019,
spark,2.7668853300106275,12-15-2019,
spring,0.6230072928500752,12-15-2019,
swift,0.10261296588118884,12-15-2019,
tableau,2.4443874372411774,12-15-2019,
tensorflow,0.5753655586909517,12-16-2019,
torch,0.03298273903323927,12-16-2019,
unity,0.05497123172206545,12-16-2019,
vue,0.2198849268882618,12-16-2019,
watson,0.01465899512588412,12-16-2019,
webassembly,0.00732949756294206,12-16-2019,
windows,1.106754132004251,12-17-2019,
wordpress,0.30783889764356653,12-17-2019,
xgboost,0.04764173415912339,12-17-2019,
xml,0.43244035621358157,12-17-2019,
xamarin,0.043976985377652364,12-17-2019,
xcode,0.00732949756294206,12-17-2019,
zend,0.00732949756294206,12-18-2019,
ios,0.33715688789533477,12-18-2019,
jquery,0.48741158793564704,12-18-2019,
mapreduce,0.241873419577088,12-18-2019,
sklearn,0.06230072928500751,12-18-2019,
C++,1.817715395609631,12-18-2019,
C#,1.4182577784292887,12-19-2019,
aws,3.690536651430506,12-01-2019,Data Scientist
airflow,0.28779414254274593,12-01-2019,Data Scientist
alteryx,0.4909429490435077,12-01-2019,Data Scientist
android,0.050787201625190445,12-01-2019,Data Scientist
angular,0.016929067208396816,12-01-2019,Data Scientist
apache,0.25393600812595224,12-02-2019,Data Scientist
azure,1.4389707127137294,12-02-2019,Data Scientist
bash,0.15236160487557138,12-02-2019,Data Scientist
bigquery,0.6602336211274759,12-02-2019,Data Scientist
c++,0.016929067208396816,12-03-2019,Data Scientist
css,0.016929067208396816,12-03-2019,Data Scientist
caffe,0.11850347045877772,12-03-2019,Data Scientist
cassandra,0.186219739292365,12-03-2019,Data Scientist
databricks,0.06771626883358726,12-04-2019,Data Scientist
django,0.016929067208396816,12-04-2019,Data Scientist
docker,0.2200778737091586,12-04-2019,Data Scientist
dynamodb,0.016929067208396816,12-04-2019,Data Scientist
excel,1.5236160487557135,12-04-2019,Data Scientist
flask,0.050787201625190445,12-05-2019,Data Scientist
gcp,0.6940917555442695,12-05-2019,Data Scientist
git,0.40629761300152356,12-05-2019,Data Scientist
html,0.28779414254274593,12-05-2019,Data Scientist
hadoop,3.5381750465549344,12-06-2019,Data Scientist
hbase,0.15236160487557138,12-06-2019,Data Scientist
hive,2.0145589977992215,12-06-2019,Data Scientist
ibm,0.3893685457931268,12-06-2019,Data Scientist
java,3.2503809040121885,12-07-2019,Data Scientist
javascript,0.643304553919079,12-07-2019,Data Scientist
jupyter,0.5925173522938887,12-07-2019,Data Scientist
keras,0.5755882850854919,12-07-2019,Data Scientist
kubernetes,0.186219739292365,12-07-2019,Data Scientist
linux,0.74487895716946,12-08-2019,Data Scientist
matlab,1.4389707127137294,12-08-2019,Data Scientist
microsoft,2.674792618926697,12-08-2019,Data Scientist
mongodb,0.186219739292365,12-08-2019,Data Scientist
mysql,0.4232266802099204,12-09-2019,Data Scientist
net,0.15236160487557138,12-09-2019,Data Scientist
nlp,2.4547147452175384,12-09-2019,Data Scientist
nosql,0.9649568308786186,12-09-2019,Data Scientist
node,0.050787201625190445,12-10-2019,Data Scientist
numpy,0.8464533604198408,12-10-2019,Data Scientist
oracle,0.74487895716946,12-10-2019,Data Scientist
php,0.20314880650076178,12-10-2019,Data Scientist
pandas,0.9988149652954124,12-10-2019,Data Scientist
perl,0.643304553919079,12-11-2019,Data Scientist
pi,0.050787201625190445,12-11-2019,Data Scientist
pig,0.829524293211444,12-11-2019,Data Scientist
postgresql,0.08464533604198408,12-11-2019,Data Scientist
powerpoint,0.40629761300152356,12-12-2019,Data Scientist
powershell,0.03385813441679363,12-12-2019,Data Scientist
pytorch,0.5586592178770949,12-12-2019,Data Scientist
python,16.455053326561707,12-12-2019,Data Scientist
r,13.03538175046555,12-13-2019,Data Scientist
raspberry,0.016929067208396816,12-13-2019,Data Scientist
react,0.03385813441679363,12-13-2019,Data Scientist
ruby,0.06771626883358726,12-13-2019,Data Scientist
sap,0.5755882850854919,12-13-2019,Data Scientist
sas,4.164550533265618,12-14-2019,Data Scientist
spss,0.5248010834603013,12-14-2019,Data Scientist
sql,10.817673946165566,12-14-2019,Data Scientist
salesforce,0.30472320975114275,12-14-2019,Data Scientist
scala,1.4051125782969358,12-15-2019,Data Scientist
scrum,0.16929067208396817,12-15-2019,Data Scientist
shell,1.86219739292365,12-15-2019,Data Scientist
spark,4.384628406974776,12-15-2019,Data Scientist
tableau,3.9444726595564585,12-16-2019,Data Scientist
tensorflow,1.7436939224648722,12-16-2019,Data Scientist
torch,0.11850347045877772,12-16-2019,Data Scientist
vue,0.03385813441679363,12-16-2019,Data Scientist
watson,0.06771626883358726,12-16-2019,Data Scientist
windows,0.20314880650076178,12-17-2019,Data Scientist
xgboost,0.2200778737091586,12-17-2019,Data Scientist
xml,0.2200778737091586,12-17-2019,Data Scientist
ios,0.050787201625190445,12-17-2019,Data Scientist
jquery,0.016929067208396816,12-18-2019,Data Scientist
mapreduce,0.4570848146267141,12-18-2019,Data Scientist
